,foram_database_idx,core,sample_id,sample_mix_id,s_id_species,agilent_id,run_name,run_order,time,sample_name,rank,sum_sq_resid
2208,,1264,1264_A_30_H_3_50-51,1264_35_Elena,1264_35_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,10,24.54957001546509
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061621,Carbonates_TE_24smps_HB_ED_20221206.b,11,2022-12-06 16:21:37,3968-3987**,1,0.0785329226576659
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061834,Carbonates_TE_24smps_HB_ED_20221206.b,35,2022-12-06 18:34:10,1133-1141**,2,0.08038620852550217
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061738,Carbonates_TE_24smps_HB_ED_20221206.b,25,2022-12-06 17:38:54,1145-1150**,3,0.14623900670034354
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061901,Carbonates_TE_24smps_HB_ED_20221206.b,40,2022-12-06 19:01:47,3872-3915**,4,0.1862862979746215
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061711,Carbonates_TE_24smps_HB_ED_20221206.b,20,2022-12-06 17:11:20,3381-3387**,5,0.22840863685193677
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,6,0.2495590119884961
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,7,0.25949865472121775
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061638,Carbonates_TE_24smps_HB_ED_20221206.b,14,2022-12-06 16:38:12,5w-int-58-60,8,0.25973869511094977
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061806,Carbonates_TE_24smps_HB_ED_20221206.b,30,2022-12-06 18:06:31,2298-2324**,9,0.28238323208401767
2209,,1264,1264_A_30_H_3_130-131,1264_36_Elena,1264_36_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,10,0.35774428094193345
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,1,0.08176632468736592
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061817,Carbonates_TE_24smps_HB_ED_20221206.b,32,2022-12-06 18:17:34,2910-2925**,2,0.1614636353790879
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061912,Carbonates_TE_24smps_HB_ED_20221206.b,42,2022-12-06 19:12:49,1073-1098**,3,0.17678182661793734
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061934,Carbonates_TE_24smps_HB_ED_20221206.b,46,2022-12-06 19:34:55,2w-int-118-135-m.B,4,0.20825844722883893
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,5,0.22527554441323192
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061806,Carbonates_TE_24smps_HB_ED_20221206.b,30,2022-12-06 18:06:31,2298-2324**,6,0.25770919473294707
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061627,Carbonates_TE_24smps_HB_ED_20221206.b,12,2022-12-06 16:27:08,3030-3045*,7,0.26082769319214616
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,8,0.3145838853571848
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061901,Carbonates_TE_24smps_HB_ED_20221206.b,40,2022-12-06 19:01:47,3872-3915**,9,0.5004767152859807
2210,,1264,1264_A_21_H_1_102-103,1264_1_Elena,1264_1_Elena_Cibicidoides mundulus,STG202212061738,Carbonates_TE_24smps_HB_ED_20221206.b,25,2022-12-06 17:38:54,1145-1150**,10,0.9895563931230994
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,1,0.07296097713410024
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,2,0.09789060189174643
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061806,Carbonates_TE_24smps_HB_ED_20221206.b,30,2022-12-06 18:06:31,2298-2324**,3,0.13314062238807461
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061627,Carbonates_TE_24smps_HB_ED_20221206.b,12,2022-12-06 16:27:08,3030-3045*,4,0.1773658076969775
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061817,Carbonates_TE_24smps_HB_ED_20221206.b,32,2022-12-06 18:17:34,2910-2925**,5,0.1822944541415265
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061912,Carbonates_TE_24smps_HB_ED_20221206.b,42,2022-12-06 19:12:49,1073-1098**,6,0.21582683585472684
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,7,0.24577834408128957
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061934,Carbonates_TE_24smps_HB_ED_20221206.b,46,2022-12-06 19:34:55,2w-int-118-135-m.B,8,0.2704422822343279
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061834,Carbonates_TE_24smps_HB_ED_20221206.b,35,2022-12-06 18:34:10,1133-1141**,9,0.30797139359084835
2211,,1264,1264_A_21_H_2_16-17,1264_2_Elena,1264_2_Elena_Cibicidoides mundulus,STG202212061738,Carbonates_TE_24smps_HB_ED_20221206.b,25,2022-12-06 17:38:54,1145-1150**,10,0.31482353459356327
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061912,Carbonates_TE_24smps_HB_ED_20221206.b,42,2022-12-06 19:12:49,1073-1098**,1,0.27507695523259146
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061817,Carbonates_TE_24smps_HB_ED_20221206.b,32,2022-12-06 18:17:34,2910-2925**,2,0.6020920654761533
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,3,0.7709215956505161
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,4,0.7887019066250134
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061934,Carbonates_TE_24smps_HB_ED_20221206.b,46,2022-12-06 19:34:55,2w-int-118-135-m.B,5,0.8823270884910867
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061627,Carbonates_TE_24smps_HB_ED_20221206.b,12,2022-12-06 16:27:08,3030-3045*,6,0.9333617647463156
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061616,Carbonates_TE_24smps_HB_ED_20221206.b,10,2022-12-06 16:16:07,3952-3955,7,0.9354718717109008
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061806,Carbonates_TE_24smps_HB_ED_20221206.b,30,2022-12-06 18:06:31,2298-2324**,8,1.1581635015774445
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061901,Carbonates_TE_24smps_HB_ED_20221206.b,40,2022-12-06 19:01:47,3872-3915**,9,1.5522308720431424
2212,,1264,1264_A_21_H_2_48-49,1264_3_Elena,1264_3_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,10,1.5886442903664888
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061616,Carbonates_TE_24smps_HB_ED_20221206.b,10,2022-12-06 16:16:07,3952-3955,1,1.4035906104228144
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061912,Carbonates_TE_24smps_HB_ED_20221206.b,42,2022-12-06 19:12:49,1073-1098**,2,3.0275123356847113
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,3,6.133295252325764
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061817,Carbonates_TE_24smps_HB_ED_20221206.b,32,2022-12-06 18:17:34,2910-2925**,4,6.447206799047508
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061627,Carbonates_TE_24smps_HB_ED_20221206.b,12,2022-12-06 16:27:08,3030-3045*,5,8.078122030341797
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,6,8.732665140091353
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061934,Carbonates_TE_24smps_HB_ED_20221206.b,46,2022-12-06 19:34:55,2w-int-118-135-m.B,7,9.031313799850329
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061806,Carbonates_TE_24smps_HB_ED_20221206.b,30,2022-12-06 18:06:31,2298-2324**,8,11.162076744839723
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061901,Carbonates_TE_24smps_HB_ED_20221206.b,40,2022-12-06 19:01:47,3872-3915**,9,11.293775352176496
2213,,1264,1264_A_21_H_3_98-99,1264_4_Elena,1264_4_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,10,14.560484245109059
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061912,Carbonates_TE_24smps_HB_ED_20221206.b,42,2022-12-06 19:12:49,1073-1098**,1,0.2942074672887038
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,2,0.6918090472962111
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061817,Carbonates_TE_24smps_HB_ED_20221206.b,32,2022-12-06 18:17:34,2910-2925**,3,0.708167261699377
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,4,0.8552113868941429
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061627,Carbonates_TE_24smps_HB_ED_20221206.b,12,2022-12-06 16:27:08,3030-3045*,5,0.9616444404290345
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061934,Carbonates_TE_24smps_HB_ED_20221206.b,46,2022-12-06 19:34:55,2w-int-118-135-m.B,6,0.9905845160859926
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061616,Carbonates_TE_24smps_HB_ED_20221206.b,10,2022-12-06 16:16:07,3952-3955,7,1.2201351963524198
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061806,Carbonates_TE_24smps_HB_ED_20221206.b,30,2022-12-06 18:06:31,2298-2324**,8,1.3607042026767138
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061901,Carbonates_TE_24smps_HB_ED_20221206.b,40,2022-12-06 19:01:47,3872-3915**,9,1.6175206085462632
2214,,1264,1264_A_21_H_4_92-93,1264_5_Elena,1264_5_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,10,1.8025146180026363
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212061638,Carbonates_TE_24smps_HB_ED_20221206.b,14,2022-12-06 16:38:12,5w-int-58-60,1,0.10558863291775536
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212121512,Carbonates_TE_14smps_JB_ED_20221212_2.b,20,2022-12-12 15:12:45,11H-5 (40-44),2,0.31201285932480605
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212061738,Carbonates_TE_24smps_HB_ED_20221206.b,25,2022-12-06 17:38:54,1145-1150**,3,0.3415044696547836
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212061834,Carbonates_TE_24smps_HB_ED_20221206.b,35,2022-12-06 18:34:10,1133-1141**,4,0.36980997936900095
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212061923,Carbonates_TE_24smps_HB_ED_20221206.b,44,2022-12-06 19:23:52,5w-int-3-20,5,0.4360788851908277
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212121417,Carbonates_TE_14smps_JB_ED_20221212_2.b,10,2022-12-12 14:17:33,14-H-4 (41-43),6,0.4384283120866935
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212061722,Carbonates_TE_24smps_HB_ED_20221206.b,22,2022-12-06 17:22:21,5w-int-93-110,7,0.5352301852330215
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212061643,Carbonates_TE_24smps_HB_ED_20221206.b,15,2022-12-06 16:43:43,2w-int-93-11,8,0.5472356068971499
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212061929,Carbonates_TE_24smps_HB_ED_20221206.b,45,2022-12-06 19:29:24,507-510**,9,0.5621674721015675
2215,,1264,1264_A_21_H_5_86-87,1264_6_Elena,1264_6_Elena_Cibicidoides mundulus,STG202212061621,Carbonates_TE_24smps_HB_ED_20221206.b,11,2022-12-06 16:21:37,3968-3987**,10,0.5747478739366599
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061912,Carbonates_TE_24smps_HB_ED_20221206.b,42,2022-12-06 19:12:49,1073-1098**,1,0.2606817271295029
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061616,Carbonates_TE_24smps_HB_ED_20221206.b,10,2022-12-06 16:16:07,3952-3955,2,0.7766629689378973
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,3,0.8494038940978064
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061817,Carbonates_TE_24smps_HB_ED_20221206.b,32,2022-12-06 18:17:34,2910-2925**,4,0.9687114788900415
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061627,Carbonates_TE_24smps_HB_ED_20221206.b,12,2022-12-06 16:27:08,3030-3045*,5,1.2788374251950039
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,6,1.349755240042007
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061934,Carbonates_TE_24smps_HB_ED_20221206.b,46,2022-12-06 19:34:55,2w-int-118-135-m.B,7,1.5641133301583399
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061806,Carbonates_TE_24smps_HB_ED_20221206.b,30,2022-12-06 18:06:31,2298-2324**,8,1.9136629308929642
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061901,Carbonates_TE_24smps_HB_ED_20221206.b,40,2022-12-06 19:01:47,3872-3915**,9,2.0524759690115224
2216,,1264,1264_B_22_H_5_19.5-20.5,1264_7_Elena,1264_7_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,10,2.586785050496431
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212061638,Carbonates_TE_24smps_HB_ED_20221206.b,14,2022-12-06 16:38:12,5w-int-58-60,1,0.23162871188694484
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212061621,Carbonates_TE_24smps_HB_ED_20221206.b,11,2022-12-06 16:21:37,3968-3987**,2,0.313264988016822
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212121512,Carbonates_TE_14smps_JB_ED_20221212_2.b,20,2022-12-12 15:12:45,11H-5 (40-44),3,0.3229064454067596
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212061834,Carbonates_TE_24smps_HB_ED_20221206.b,35,2022-12-06 18:34:10,1133-1141**,4,0.3786581880405017
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212061929,Carbonates_TE_24smps_HB_ED_20221206.b,45,2022-12-06 19:29:24,507-510**,5,0.4157281437060316
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212061733,Carbonates_TE_24smps_HB_ED_20221206.b,24,2022-12-06 17:33:23,3184-3201**,6,0.43320265952765363
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212061907,Carbonates_TE_24smps_HB_ED_20221206.b,41,2022-12-06 19:07:18,2874-2901**,7,0.44096465036441984
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212061738,Carbonates_TE_24smps_HB_ED_20221206.b,25,2022-12-06 17:38:54,1145-1150**,8,0.4976462279313798
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212121417,Carbonates_TE_14smps_JB_ED_20221212_2.b,10,2022-12-12 14:17:33,14-H-4 (41-43),9,0.5219602446422041
2217,,1264,1264_B_22_H_5_147-14,1264_8_Elena,1264_8_Elena_Cibicidoides mundulus,STG202212061643,Carbonates_TE_24smps_HB_ED_20221206.b,15,2022-12-06 16:43:43,2w-int-93-11,10,0.5623641001718719
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061839,Carbonates_TE_24smps_HB_ED_20221206.b,36,2022-12-06 18:39:43,1192-1195**,1,0.07198434312099512
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061738,Carbonates_TE_24smps_HB_ED_20221206.b,25,2022-12-06 17:38:54,1145-1150**,2,0.0780421916333417
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,3,0.08392866638789583
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061806,Carbonates_TE_24smps_HB_ED_20221206.b,30,2022-12-06 18:06:31,2298-2324**,4,0.1267013982700967
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061834,Carbonates_TE_24smps_HB_ED_20221206.b,35,2022-12-06 18:34:10,1133-1141**,5,0.14928297899103157
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061817,Carbonates_TE_24smps_HB_ED_20221206.b,32,2022-12-06 18:17:34,2910-2925**,6,0.2096602088628275
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,7,0.2157190157015455
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061934,Carbonates_TE_24smps_HB_ED_20221206.b,46,2022-12-06 19:34:55,2w-int-118-135-m.B,8,0.22357889510170637
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061901,Carbonates_TE_24smps_HB_ED_20221206.b,40,2022-12-06 19:01:47,3872-3915**,9,0.25047796496452385
2218,,1264,1264_B_22_H_6_42-43,1264_9_Elena,1264_9_Elena_Cibicidoides mundulus,STG202212061923,Carbonates_TE_24smps_HB_ED_20221206.b,44,2022-12-06 19:23:52,5w-int-3-20,10,0.2811849929812949
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061638,Carbonates_TE_24smps_HB_ED_20221206.b,14,2022-12-06 16:38:12,5w-int-58-60,1,0.2582151547064278
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061812,Carbonates_TE_24smps_HB_ED_20221206.b,31,2022-12-06 18:12:02,2w-int-118-135-m.A,2,0.35244500710013077
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061643,Carbonates_TE_24smps_HB_ED_20221206.b,15,2022-12-06 16:43:43,2w-int-93-11,3,0.35527940302669253
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061907,Carbonates_TE_24smps_HB_ED_20221206.b,41,2022-12-06 19:07:18,2874-2901**,4,0.3982464575839808
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061929,Carbonates_TE_24smps_HB_ED_20221206.b,45,2022-12-06 19:29:24,507-510**,5,0.403789521974235
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061738,Carbonates_TE_24smps_HB_ED_20221206.b,25,2022-12-06 17:38:54,1145-1150**,6,0.5212804556273962
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061621,Carbonates_TE_24smps_HB_ED_20221206.b,11,2022-12-06 16:21:37,3968-3987**,7,0.5231921888766242
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061733,Carbonates_TE_24smps_HB_ED_20221206.b,24,2022-12-06 17:33:23,3184-3201**,8,0.5528683842946246
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212061834,Carbonates_TE_24smps_HB_ED_20221206.b,35,2022-12-06 18:34:10,1133-1141**,9,0.5604535633782203
2219,,1264,1264_B_22_H_6_72-73,1264_10_Elena,1264_10_Elena_Cibicidoides mundulus,STG202212121607,Carbonates_TE_14smps_JB_ED_20221212_2.b,30,2022-12-12 16:07:58,5W (93-110) MB,10,0.6006355577525613
2220,,1264,1264_A_22_H_3_122-123,1264_11_Elena,1264_11_Elena_Cibicidoides mundulus,STG202212061912,Carbonates_TE_24smps_HB_ED_20221206.b,42,2022-12-06 19:12:49,1073-1098**,1,0.5865916186236092
2220,,1264,1264_A_22_H_3_122-123,1264_11_Elena,1264_11_Elena_Cibicidoides mundulus,STG202212061616,Carbonates_TE_24smps_HB_ED_20221206.b,10,2022-12-06 16:16:07,3952-3955,2,0.9965663811142278
2220,,1264,1264_A_22_H_3_122-123,1264_11_Elena,1264_11_Elena_Cibicidoides mundulus,STG202212061828,Carbonates_TE_24smps_HB_ED_20221206.b,34,2022-12-06 18:28:38,3920-3923**,3,1.476247026928373
2220,,1264,1264_A_22_H_3_122-123,1264_11_Elena,1264_11_Elena_Cibicidoides mundulus,STG202212061817,Carbonates_TE_24smps_HB_ED_20221206.b,32,2022-12-06 18:17:34,2910-2925**,4,1.4821749896651608
2220,,1264,1264_A_22_H_3_122-123,1264_11_Elena,1264_11_Elena_Cibicidoides mundulus,STG202212061627,Carbonates_TE_24smps_HB_ED_20221206.b,12,2022-12-06 16:27:08,3030-3045*,5,1.9284583794420327
2220,,1264,1264_A_22_H_3_122-123,1264_11_Elena,1264_11_Elena_Cibicidoides mundulus,STG202212061649,Carbonates_TE_24smps_HB_ED_20221206.b,16,2022-12-06 16:49:14,407-415****,6,2.053953664140485
2220,,1264,1264_A_22_H_3_122-123,1264_11_Elena,1264_11_Elena_Cibicidoides mundulus,STG202212061934,Carbonates_TE_24smps_HB_ED_20221206.b,46,2022-12-06 19:34:55,2w-int-118-135-m.B,7,2.240318671812896
